4.2138,11.297,0.23733,170.08,170.12,97.927,84.438,0.76174,178.13,178.47,0.12465
4.2318,11.305,0.23769,170.1,170.14,97.912,84.418,0.76174,178.04,178.53,0.12463
4.2483,11.313,0.23803,170.11,170.15,97.896,84.399,0.76174,177.95,178.59,0.12462
4.2629,11.321,0.23836,170.12,170.17,97.882,84.38,0.76179,177.86,178.64,0.1246
4.2754,11.329,0.23866,170.13,170.19,97.867,84.362,0.76187,177.78,178.7,0.12459
4.2857,11.338,0.23893,170.13,170.2,97.854,84.345,0.76202,177.7,178.75,0.12457
4.2937,11.347,0.23916,170.13,170.22,97.841,84.329,0.76223,177.63,178.8,0.12456
4.2994,11.356,0.23936,170.13,170.23,97.83,84.314,0.76251,177.56,178.85,0.12455
4.3028,11.366,0.23951,170.12,170.24,97.82,84.301,0.76285,177.5,178.9,0.12453
4.3042,11.376,0.23963,170.11,170.25,97.811,84.289,0.76326,177.44,178.95,0.12452
4.3039,11.387,0.23972,170.1,170.25,97.803,84.28,0.76372,177.38,178.99,0.12451
4.3023,11.399,0.23977,170.08,170.26,97.797,84.272,0.76422,177.33,179.04,0.12451
4.2998,11.411,0.23978,170.06,170.26,97.792,84.266,0.76475,177.27,179.08,0.1245
4.297,11.425,0.23977,170.05,170.26,97.789,84.262,0.7653,177.22,179.12,0.12449
4.2942,11.439,0.23974,170.04,170.25,97.787,84.26,0.76585,177.16,179.15,0.12448
4.2919,11.454,0.23969,170.02,170.24,97.787,84.26,0.76639,177.1,179.18,0.12448
4.2906,11.47,0.23963,170.02,170.23,97.788,84.262,0.76692,177.04,179.21,0.12447
4.2905,11.485,0.23956,170.01,170.22,97.79,84.266,0.76742,176.99,179.24,0.12446
4.2917,11.501,0.23949,170.01,170.2,97.794,84.271,0.76788,176.93,179.26,0.12446
4.2942,11.517,0.23942,170.02,170.19,97.799,84.278,0.76829,176.87,179.27,0.12445
4.2981,11.532,0.23935,170.03,170.17,97.805,84.287,0.76864,176.82,179.28,0.12445
4.3029,11.546,0.2393,170.05,170.15,97.813,84.298,0.76893,176.77,179.28,0.12445
4.3087,11.558,0.23925,170.07,170.13,97.821,84.31,0.76915,176.73,179.27,0.12444
4.3149,11.569,0.23921,170.1,170.11,97.83,84.323,0.76928,176.69,179.26,0.12444
4.3214,11.578,0.23919,170.12,170.09,97.84,84.337,0.76932,176.67,179.24,0.12444
4.328,11.584,0.23918,170.15,170.07,97.851,84.352,0.76927,176.65,179.21,0.12444
4.3343,11.588,0.23918,170.18,170.05,97.862,84.367,0.76914,176.63,179.17,0.12444
4.3404,11.59,0.23919,170.22,170.03,97.873,84.383,0.76891,176.63,179.12,0.12444
4.3461,11.59,0.23922,170.25,170.01,97.885,84.399,0.7686,176.63,179.07,0.12445
4.3515,11.587,0.23927,170.28,170,97.897,84.416,0.76821,176.63,179.01,0.12445
4.3567,11.583,0.23932,170.31,169.99,97.909,84.432,0.76775,176.63,178.95,0.12446
4.3618,11.577,0.23938,170.34,169.97,97.921,84.447,0.76723,176.64,178.89,0.12446
4.3669,11.57,0.23946,170.36,169.96,97.933,84.462,0.76666,176.64,178.82,0.12447
4.3725,11.562,0.23954,170.39,169.95,97.946,84.476,0.76606,176.64,178.75,0.12448
4.3786,11.555,0.23963,170.41,169.95,97.958,84.489,0.76546,176.64,178.68,0.12448
4.3856,11.547,0.23972,170.44,169.94,97.97,84.501,0.76485,176.63,178.62,0.12449
4.3937,11.54,0.23981,170.46,169.93,97.981,84.512,0.76427,176.62,178.56,0.12449
4.4032,11.535,0.23989,170.48,169.92,97.993,84.521,0.76372,176.6,178.51,0.1245
4.4143,11.531,0.23996,170.5,169.92,98.004,84.529,0.76323,176.58,178.47,0.1245
4.4273,11.53,0.24001,170.51,169.91,98.015,84.536,0.76278,176.56,178.43,0.1245
4.4423,11.532,0.24004,170.53,169.9,98.026,84.541,0.76241,176.53,178.4,0.1245
4.4594,11.538,0.24005,170.55,169.89,98.035,84.545,0.7621,176.5,178.38,0.1245
4.4786,11.547,0.24004,170.56,169.88,98.045,84.548,0.76186,176.47,178.37,0.1245
4.5001,11.561,0.24,170.57,169.87,98.054,84.55,0.7617,176.44,178.36,0.1245
4.5238,11.578,0.23993,170.58,169.86,98.062,84.55,0.76162,176.42,178.36,0.12449
4.5495,11.6,0.23983,170.58,169.84,98.069,84.55,0.76161,176.4,178.36,0.12449
4.5769,11.627,0.23972,170.58,169.83,98.076,84.55,0.76168,176.38,178.37,0.12448
4.6058,11.657,0.2396,170.58,169.81,98.082,84.548,0.76183,176.36,178.39,0.12447
4.6354,11.691,0.23946,170.57,169.8,98.086,84.547,0.76206,176.35,178.42,0.12446
4.6651,11.727,0.23932,170.55,169.79,98.091,84.545,0.76235,176.35,178.46,0.12445
4.6937,11.764,0.23919,170.54,169.77,98.094,84.542,0.7627,176.35,178.51,0.12444
4.72,11.802,0.23906,170.52,169.77,98.097,84.54,0.76311,176.35,178.56,0.12443
4.7421,11.837,0.23895,170.5,169.76,98.099,84.538,0.76355,176.35,178.62,0.12443
4.7582,11.868,0.23886,170.47,169.76,98.101,84.536,0.76402,176.35,178.69,0.12442
4.7659,11.893,0.23878,170.45,169.76,98.103,84.534,0.76449,176.36,178.76,0.12441
4.7625,11.909,0.23873,170.43,169.77,98.104,84.533,0.76496,176.36,178.83,0.1244
4.7452,11.913,0.23871,170.4,169.79,98.105,84.533,0.7654,176.37,178.9,0.12439
4.711,11.902,0.2387,170.38,169.82,98.106,84.533,0.76581,176.38,178.97,0.12438
4.657,11.873,0.23872,170.36,169.85,98.106,84.533,0.76617,176.4,179.03,0.12438
4.5804,11.823,0.23876,170.35,169.89,98.107,84.534,0.76647,176.41,179.09,0.12438
4.4788,11.75,0.23881,170.34,169.94,98.107,84.536,0.76671,176.44,179.15,0.12437
4.3508,11.652,0.23888,170.34,169.99,98.108,84.537,0.76688,176.47,179.2,0.12437
4.1955,11.527,0.23895,170.34,170.06,98.108,84.539,0.76697,176.5,179.25,0.12438
4.0137,11.375,0.23901,170.35,170.13,98.108,84.541,0.76699,176.55,179.29,0.12439
3.8077,11.198,0.23908,170.36,170.21,98.107,84.543,0.76693,176.6,179.32,0.1244
3.5815,10.998,0.23913,170.38,170.29,98.107,84.545,0.76682,176.67,179.35,0.12441
3.3418,10.78,0.23917,170.41,170.38,98.107,84.547,0.76665,176.74,179.37,0.12443
3.0973,10.551,0.23919,170.44,170.47,98.106,84.549,0.76644,176.82,179.38,0.12445
2.8599,10.321,0.2392,170.47,170.56,98.105,84.55,0.7662,176.9,179.38,0.12448
2.6438,10.1,0.23919,170.5,170.64,98.104,84.552,0.76595,176.99,179.37,0.1245
2.4666,9.9042,0.23917,170.53,170.72,98.103,84.553,0.76571,177.08,179.35,0.12454
2.3486,9.7501,0.23913,170.56,170.78,98.102,84.554,0.7655,177.17,179.32,0.12457
2.3125,9.6577,0.23909,170.58,170.84,98.101,84.555,0.76534,177.25,179.27,0.12461
2.3837,9.6491,0.23905,170.58,170.87,98.101,84.555,0.76524,177.33,179.21,0.12464
2.5893,9.7488,0.23901,170.57,170.89,98.1,84.556,0.76522,177.4,179.13,0.12468
2.9579,9.9826,0.23897,170.54,170.88,98.1,84.557,0.76529,177.47,179.04,0.1247
3.5181,10.378,0.23893,170.48,170.84,98.101,84.558,0.76545,177.52,178.94,0.12472
4.2987,10.961,0.2389,170.39,170.76,98.102,84.56,0.76572,177.56,178.82,0.12473
5.3268,11.76,0.23889,170.27,170.66,98.103,84.562,0.76608,177.59,178.69,0.12473
6.6273,12.799,0.23889,170.11,170.51,98.106,84.564,0.76653,177.61,178.54,0.12471
8.2219,14.102,0.23891,169.91,170.32,98.11,84.568,0.76706,177.62,178.39,0.12467
10.128,15.689,0.23894,169.67,170.08,98.116,84.572,0.76765,177.63,178.23,0.12461
12.357,17.574,0.23899,169.39,169.81,98.123,84.578,0.76827,177.63,178.06,0.12452
14.917,19.77,0.23906,169.06,169.49,98.132,84.586,0.76889,177.62,177.9,0.1244
17.806,22.279,0.23915,168.69,169.14,98.144,84.597,0.76949,177.62,177.74,0.12425
21.019,25.101,0.23926,168.28,168.75,98.159,84.61,0.77003,177.61,177.58,0.12407
24.542,28.227,0.23938,167.83,168.32,98.177,84.626,0.77047,177.61,177.44,0.12387
28.354,31.643,0.23951,167.35,167.87,98.198,84.645,0.77077,177.61,177.32,0.12363
32.43,35.324,0.23964,166.84,167.39,98.223,84.669,0.77088,177.61,177.22,0.12337
36.735,39.244,0.23978,166.3,166.89,98.252,84.696,0.77077,177.62,177.13,0.12308
41.235,43.367,0.23993,165.74,166.38,98.283,84.726,0.77041,177.64,177.07,0.12277
45.887,47.653,0.24006,165.16,165.86,98.318,84.761,0.76976,177.66,177.04,0.12245
50.648,52.059,0.2402,164.57,165.34,98.354,84.797,0.76884,177.68,177.03,0.12213
55.476,56.537,0.24033,163.99,164.81,98.392,84.836,0.76763,177.71,177.05,0.1218
60.324,61.038,0.24045,163.4,164.29,98.43,84.876,0.76619,177.74,177.09,0.12147
65.151,65.511,0.24056,162.83,163.76,98.467,84.916,0.76456,177.76,177.15,0.12116
69.914,69.906,0.24066,162.28,163.24,98.501,84.954,0.7628,177.78,177.24,0.12087
74.572,74.174,0.24076,161.74,162.72,98.532,84.99,0.76099,177.79,177.33,0.1206
79.087,78.268,0.24085,161.23,162.21,98.558,85.021,0.7592,177.79,177.43,0.12035
83.421,82.146,0.24093,160.73,161.71,98.578,85.047,0.7575,177.78,177.54,0.12013
87.538,85.769,0.24101,160.26,161.21,98.591,85.067,0.75593,177.76,177.63,0.11994
91.4,89.103,0.24108,159.81,160.72,98.596,85.08,0.75453,177.72,177.72,0.11977
94.971,92.116,0.24115,159.37,160.24,98.595,85.085,0.75332,177.66,177.79,0.11963
98.216,94.783,0.24122,158.95,159.78,98.586,85.083,0.75232,177.57,177.84,0.11951
101.1,97.079,0.24128,158.53,159.34,98.573,85.074,0.75151,177.47,177.87,0.11941
103.59,98.985,0.24134,158.12,158.91,98.555,85.059,0.75089,177.34,177.89,0.11931
105.66,100.48,0.2414,157.71,158.51,98.535,85.04,0.75044,177.19,177.88,0.11922
107.28,101.57,0.24146,157.31,158.13,98.515,85.019,0.75014,177.02,177.86,0.11913
108.42,102.22,0.24151,156.93,157.78,98.497,84.995,0.74998,176.84,177.82,0.11903
109.09,102.45,0.24156,156.56,157.46,98.482,84.973,0.74994,176.63,177.77,0.11892
109.25,102.25,0.24161,156.22,157.18,98.473,84.951,0.74999,176.42,177.72,0.1188
108.92,101.63,0.24166,155.92,156.94,98.47,84.932,0.75014,176.21,177.67,0.11866
108.08,100.59,0.2417,155.68,156.76,98.474,84.917,0.75036,175.99,177.61,0.11851
106.76,99.163,0.24173,155.5,156.64,98.485,84.905,0.75065,175.79,177.56,0.11834
104.96,97.351,0.24177,155.41,156.61,98.502,84.897,0.75102,175.61,177.51,0.11817
102.7,95.179,0.24179,155.41,156.65,98.526,84.892,0.75145,175.45,177.46,0.11799
100.01,92.669,0.24181,155.51,156.8,98.553,84.891,0.75194,175.33,177.43,0.11782
96.913,89.845,0.24183,155.74,157.04,98.583,84.892,0.75249,175.25,177.41,0.11765
93.443,86.731,0.24183,156.08,157.39,98.614,84.896,0.75308,175.22,177.4,0.11751
89.631,83.353,0.24183,156.54,157.84,98.644,84.901,0.75371,175.24,177.4,0.1174
85.511,79.738,0.24181,157.11,158.39,98.671,84.907,0.75436,175.32,177.41,0.11733
81.121,75.912,0.24178,157.78,159.04,98.695,84.914,0.75502,175.44,177.44,0.1173
76.497,71.905,0.24174,158.55,159.77,98.713,84.921,0.75569,175.61,177.49,0.11733
71.68,67.75,0.24169,159.38,160.56,98.725,84.928,0.75634,175.81,177.55,0.11741
66.711,63.481,0.24163,160.28,161.42,98.732,84.935,0.75697,176.03,177.62,0.11755
61.635,59.136,0.24156,161.21,162.31,98.732,84.943,0.75759,176.27,177.7,0.11774
56.498,54.754,0.24149,162.16,163.23,98.727,84.95,0.7582,176.51,177.78,0.11799
51.344,50.376,0.24142,163.11,164.17,98.715,84.956,0.7588,176.74,177.88,0.11829
46.224,46.044,0.24134,164.05,165.11,98.698,84.962,0.7594,176.95,177.97,0.11863
41.186,41.8,0.24127,164.96,166.04,98.677,84.966,0.76002,177.14,178.07,0.11901
36.28,37.686,0.2412,165.82,166.94,98.65,84.969,0.76066,177.3,178.16,0.11942
31.554,33.744,0.24113,166.62,167.81,98.619,84.971,0.76133,177.42,178.24,0.11985
27.06,30.015,0.24107,167.35,168.63,98.585,84.97,0.76204,177.52,178.32,0.1203
22.845,26.538,0.24101,167.99,169.4,98.548,84.967,0.76277,177.57,178.39,0.12075
18.959,23.352,0.24096,168.53,170.09,98.509,84.963,0.76354,177.6,178.45,0.1212
15.447,20.493,0.24091,168.98,170.71,98.469,84.956,0.76432,177.59,178.51,0.12164
12.354,17.995,0.24087,169.32,171.24,98.428,84.947,0.7651,177.55,178.56,0.12207
9.7222,15.891,0.24083,169.57,171.69,98.386,84.936,0.76587,177.48,178.61,0.12247
7.5897,14.212,0.24079,169.71,172.04,98.346,84.924,0.7666,177.39,178.65,0.12284
5.9906,12.981,0.24076,169.75,172.29,98.308,84.912,0.76727,177.28,178.69,0.12318
4.9537,12.222,0.24074,169.71,172.45,98.272,84.899,0.76784,177.16,178.72,0.12348
4.5017,11.95,0.24072,169.59,172.51,98.24,84.886,0.76829,177.02,178.76,0.12373
4.65,12.177,0.24072,169.4,172.47,98.211,84.874,0.76857,176.87,178.79,0.12394
5.4061,12.904,0.24073,169.15,172.34,98.188,84.863,0.76866,176.72,178.81,0.12409
6.7686,14.13,0.24075,168.84,172.11,98.171,84.855,0.76852,176.57,178.84,0.12419
8.7267,15.843,0.2408,168.5,171.79,98.16,84.848,0.76811,176.42,178.85,0.12423
11.26,18.023,0.24086,168.11,171.39,98.156,84.845,0.76742,176.27,178.86,0.12421
14.339,20.645,0.24094,167.7,170.88,98.158,84.845,0.7664,176.12,178.86,0.12413
17.924,23.672,0.24105,167.26,170.29,98.168,84.849,0.76505,175.98,178.84,0.12398
21.967,27.066,0.24117,166.81,169.61,98.186,84.858,0.76334,175.84,178.82,0.12377
26.415,30.779,0.2413,166.33,168.83,98.21,84.87,0.76126,175.71,178.79,0.12351
31.205,34.762,0.24144,165.83,167.97,98.241,84.888,0.75882,175.59,178.74,0.12318
36.273,38.961,0.24159,165.32,167.01,98.278,84.91,0.75601,175.48,178.68,0.1228
41.549,43.323,0.24173,164.79,165.97,98.32,84.936,0.75288,175.38,178.62,0.12238
46.964,47.793,0.24185,164.24,164.84,98.367,84.966,0.74944,175.3,178.55,0.12193
52.449,52.319,0.24195,163.68,163.65,98.415,85,0.74576,175.23,178.47,0.12145
57.935,56.852,0.24203,163.1,162.39,98.465,85.035,0.74192,175.19,178.4,0.12095
63.357,61.343,0.24206,162.51,161.1,98.514,85.072,0.73801,175.18,178.32,0.12045
68.657,65.75,0.24206,161.91,159.8,98.56,85.109,0.73415,175.2,178.25,0.11996
73.777,70.035,0.242,161.32,158.51,98.603,85.144,0.73047,175.25,178.19,0.11948
78.67,74.161,0.2419,160.74,157.26,98.641,85.177,0.7271,175.35,178.14,0.11904
83.292,78.099,0.24175,160.17,156.1,98.672,85.207,0.72418,175.49,178.09,0.11864
87.604,81.819,0.24155,159.63,155.05,98.697,85.233,0.72183,175.66,178.06,0.11829
91.576,85.296,0.24132,159.12,154.15,98.715,85.254,0.72013,175.88,178.03,0.11799
95.18,88.506,0.24107,158.64,153.42,98.725,85.27,0.71916,176.11,178.01,0.11775
98.396,91.424,0.2408,158.21,152.87,98.729,85.28,0.71892,176.37,177.99,0.11756
101.21,94.028,0.24052,157.81,152.51,98.728,85.285,0.7194,176.63,177.98,0.11743
103.6,96.296,0.24025,157.45,152.34,98.722,85.285,0.72053,176.89,177.96,0.11735
105.56,98.206,0.24,157.14,152.33,98.714,85.28,0.72223,177.14,177.94,0.11731
107.1,99.742,0.23977,156.87,152.47,98.704,85.271,0.7244,177.36,177.91,0.11731
108.19,100.89,0.23958,156.64,152.73,98.693,85.259,0.72695,177.56,177.87,0.11734
108.85,101.63,0.23942,156.45,153.1,98.684,85.243,0.72976,177.72,177.82,0.11738
109.08,101.96,0.23931,156.32,153.53,98.677,85.224,0.73274,177.84,177.76,0.11743
108.88,101.87,0.23925,156.23,154.02,98.673,85.203,0.73581,177.92,177.68,0.11749
108.25,101.36,0.23924,156.21,154.55,98.673,85.181,0.73888,177.96,177.59,0.11755
107.21,100.45,0.23927,156.24,155.11,98.677,85.157,0.74191,177.97,177.49,0.1176
105.76,99.13,0.23936,156.33,155.67,98.687,85.133,0.74483,177.95,177.37,0.11764
103.93,97.423,0.23949,156.49,156.25,98.701,85.11,0.74761,177.9,177.24,0.11767
101.72,95.346,0.23966,156.71,156.82,98.72,85.087,0.75023,177.84,177.11,0.11769
99.164,92.923,0.23987,156.99,157.4,98.743,85.066,0.75267,177.76,176.96,0.1177
96.276,90.182,0.2401,157.33,157.98,98.77,85.048,0.75491,177.69,176.82,0.11771
93.086,87.153,0.24036,157.73,158.56,98.799,85.032,0.75694,177.61,176.68,0.11772
89.621,83.869,0.24063,158.18,159.14,98.829,85.02,0.75877,177.56,176.54,0.11774
85.91,80.364,0.24091,158.67,159.72,98.859,85.011,0.76039,177.51,176.42,0.11777
81.986,76.673,0.24118,159.19,160.29,98.887,85.005,0.7618,177.49,176.31,0.11782
77.881,72.833,0.24145,159.74,160.86,98.912,85.003,0.763,177.49,176.23,0.1179
73.629,68.882,0.24171,160.31,161.43,98.933,85.003,0.764,177.5,176.18,0.118
69.262,64.855,0.24195,160.88,161.98,98.949,85.007,0.76481,177.53,176.16,0.11814
64.814,60.789,0.24216,161.46,162.53,98.959,85.013,0.76544,177.58,176.16,0.11831
