-11.534,-5.4013,0.37409,163.98,158.31,93.079,87.62,0.60381,176.15,174.4,0.1461
-12.029,-5.8911,0.37403,164.13,158.37,93.067,87.617,0.60358,176.09,174.39,0.14618
-12.594,-6.447,0.37396,164.28,158.42,93.055,87.611,0.60337,176.03,174.39,0.14626
-13.215,-7.0552,0.37387,164.42,158.46,93.04,87.603,0.60318,175.98,174.38,0.14634
-13.873,-7.6958,0.37377,164.55,158.46,93.022,87.591,0.60302,175.92,174.37,0.14643
-14.543,-8.3421,0.37364,164.65,158.43,93.001,87.574,0.60289,175.87,174.36,0.14651
-15.192,-8.9602,0.3735,164.71,158.36,92.975,87.552,0.6028,175.83,174.34,0.14659
-15.78,-9.5091,0.37333,164.72,158.23,92.944,87.523,0.60275,175.79,174.33,0.14667
-16.261,-9.9404,0.37314,164.68,158.05,92.906,87.487,0.60276,175.75,174.3,0.14674
-16.578,-10.199,0.37293,164.57,157.8,92.861,87.443,0.60281,175.72,174.28,0.14681
-16.672,-10.223,0.37269,164.39,157.47,92.808,87.39,0.60293,175.69,174.25,0.14686
-16.477,-9.9473,0.37243,164.12,157.07,92.747,87.328,0.60311,175.66,174.21,0.14691
-15.924,-9.3018,0.37214,163.76,156.58,92.676,87.255,0.60336,175.64,174.18,0.14694
-14.942,-8.2164,0.37184,163.3,156.02,92.595,87.174,0.60367,175.63,174.14,0.14696
-13.461,-6.6215,0.37151,162.74,155.38,92.504,87.082,0.60405,175.61,174.1,0.14696
-11.415,-4.4522,0.37116,162.09,154.68,92.403,86.982,0.60449,175.6,174.06,0.14695
-8.745,-1.6503,0.37079,161.35,153.92,92.291,86.875,0.60498,175.6,174.01,0.14692
-5.4009,1.8319,0.37042,160.53,153.14,92.17,86.761,0.60553,175.6,173.97,0.14687
-1.3459,6.0289,0.37004,159.65,152.35,92.04,86.643,0.60612,175.6,173.93,0.14681
3.4412,10.959,0.36965,158.73,151.58,91.902,86.523,0.60674,175.6,173.89,0.14673
8.9639,16.621,0.36928,157.79,150.86,91.759,86.403,0.60739,175.61,173.86,0.14663
