0.87115,9.3714,0.27957,162.16,156.3,99.927,90.277,0.68612,179.65,179.42,0.1284
0.82258,9.3569,0.27986,162.08,156.19,99.855,90.213,0.68604,179.56,179.46,0.12837
0.7734,9.3426,0.28015,161.99,156.07,99.773,90.14,0.68596,179.47,179.5,0.12833
0.72389,9.3287,0.28044,161.91,155.96,99.679,90.058,0.68588,179.37,179.54,0.1283
0.67432,9.3153,0.28072,161.83,155.85,99.573,89.965,0.68581,179.28,179.58,0.12826
0.62498,9.3024,0.28099,161.75,155.75,99.455,89.862,0.68573,179.19,179.61,0.12823
0.57616,9.2903,0.28125,161.67,155.66,99.324,89.748,0.68565,179.1,179.64,0.1282
0.52814,9.279,0.28148,161.59,155.58,99.181,89.624,0.68556,179.01,179.66,0.12817
0.4812,9.2687,0.28171,161.52,155.51,99.027,89.49,0.68548,178.92,179.68,0.12814
0.43557,9.2594,0.28191,161.46,155.45,98.864,89.347,0.6854,178.83,179.69,0.12812
0.39145,9.2513,0.2821,161.4,155.41,98.693,89.198,0.68532,178.75,179.69,0.1281
0.34898,9.2443,0.28226,161.34,155.37,98.517,89.044,0.68524,178.67,179.69,0.12809
0.30821,9.2384,0.28241,161.29,155.35,98.339,88.888,0.68517,178.6,179.69,0.12808
0.26914,9.2336,0.28254,161.25,155.34,98.161,88.731,0.6851,178.53,179.68,0.12807
0.2317,9.2296,0.28265,161.21,155.33,97.986,88.576,0.68504,178.47,179.66,0.12807
0.19576,9.2264,0.28275,161.18,155.34,97.816,88.425,0.68499,178.41,179.65,0.12807
0.16117,9.2237,0.28283,161.15,155.36,97.654,88.279,0.68494,178.35,179.63,0.12807
0.12774,9.2213,0.2829,161.14,155.38,97.501,88.141,0.6849,178.3,179.61,0.12807
0.095255,9.2191,0.28296,161.12,155.4,97.359,88.01,0.68486,178.25,179.58,0.12808
0.063533,9.2167,0.28301,161.12,155.43,97.229,87.889,0.68484,178.21,179.56,0.12809
0.032393,9.2141,0.28306,161.12,155.46,97.112,87.777,0.68482,178.17,179.53,0.1281
0.0016879,9.211,0.2831,161.13,155.5,97.008,87.675,0.68482,178.13,179.5,0.12811
-0.028697,9.2073,0.28314,161.14,155.53,96.918,87.583,0.68482,178.1,179.47,0.12812
-0.058832,9.203,0.28318,161.16,155.57,96.84,87.501,0.68483,178.06,179.43,0.12814
-0.088736,9.1978,0.28321,161.18,155.6,96.774,87.427,0.68485,178.03,179.4,0.12815
-0.11838,9.1918,0.28323,161.21,155.63,96.72,87.363,0.68488,177.99,179.35,0.12816
-0.14766,9.1849,0.28325,161.24,155.66,96.676,87.306,0.68492,177.96,179.31,0.12817
-0.17642,9.177,0.28326,161.28,155.68,96.642,87.257,0.68497,177.92,179.26,0.12818
-0.20442,9.1683,0.28327,161.32,155.7,96.616,87.214,0.68503,177.88,179.21,0.12819
-0.23137,9.1587,0.28326,161.36,155.71,96.597,87.177,0.68509,177.84,179.15,0.1282
-0.25686,9.1486,0.28324,161.4,155.72,96.584,87.145,0.68517,177.8,179.09,0.12821
-0.28044,9.1381,0.2832,161.44,155.73,96.576,87.117,0.68524,177.76,179.02,0.12822
-0.30154,9.1277,0.28315,161.47,155.72,96.571,87.093,0.68532,177.72,178.95,0.12822
-0.31954,9.1177,0.28309,161.5,155.72,96.569,87.071,0.6854,177.68,178.87,0.12823
-0.33373,9.1088,0.28301,161.53,155.7,96.569,87.051,0.68548,177.64,178.8,0.12823
-0.34337,9.1014,0.28291,161.56,155.69,96.57,87.033,0.68556,177.59,178.72,0.12824
-0.34771,9.0964,0.2828,161.58,155.66,96.57,87.016,0.68562,177.55,178.64,0.12824
-0.34602,9.0944,0.28268,161.59,155.64,96.571,86.999,0.68568,177.51,178.56,0.12824
-0.33765,9.0961,0.28255,161.6,155.61,96.57,86.983,0.68572,177.48,178.49,0.12824
-0.3221,9.1022,0.28241,161.6,155.57,96.568,86.966,0.68575,177.44,178.42,0.12824
-0.29906,9.1132,0.28227,161.59,155.53,96.564,86.95,0.68577,177.41,178.35,0.12824
-0.26847,9.1295,0.28213,161.58,155.5,96.559,86.933,0.68578,177.39,178.29,0.12824
-0.23064,9.1514,0.282,161.56,155.46,96.552,86.915,0.68577,177.36,178.24,0.12824
-0.18627,9.1788,0.28186,161.53,155.42,96.543,86.897,0.68575,177.34,178.19,0.12824
-0.13653,9.2113,0.28174,161.5,155.39,96.533,86.879,0.68571,177.33,178.16,0.12824
-0.083123,9.2483,0.28163,161.47,155.36,96.522,86.861,0.68567,177.32,178.13,0.12824
-0.028339,9.2885,0.28152,161.44,155.33,96.509,86.842,0.68562,177.31,178.1,0.12824
0.024947,9.3305,0.28143,161.4,155.32,96.495,86.824,0.68557,177.3,178.08,0.12824
0.073263,9.372,0.28135,161.37,155.32,96.481,86.805,0.68551,177.29,178.07,0.12825
0.11257,9.4107,0.28128,161.35,155.33,96.466,86.787,0.68545,177.28,178.06,0.12825
0.13832,9.4434,0.28122,161.32,155.35,96.452,86.769,0.68539,177.27,178.06,0.12825
