66.583,47.617,0.24422,160.95,163.78,96.77,90.335,0.70966,19.682,121.18,0.011973
79.471,61.807,0.25095,160.4,163.26,96.517,89.218,0.71083,39.568,126.47,0.024174
92.226,75.758,0.25753,159.9,162.81,96.269,88.12,0.7121,59.088,131.72,0.036181
104.65,89.254,0.26389,159.44,162.49,96.026,87.054,0.71349,77.906,136.91,0.047799
116.57,102.09,0.26995,159.04,162.32,95.79,86.034,0.71504,95.717,141.99,0.058849
127.81,114.1,0.27564,158.72,162.33,95.564,85.074,0.71675,112.26,146.9,0.069171
138.23,125.14,0.28088,158.47,162.5,95.352,84.188,0.71859,127.32,151.59,0.078634
147.71,135.09,0.28562,158.3,162.84,95.157,83.388,0.72054,140.75,155.99,0.087139
156.17,143.91,0.28983,158.22,163.31,94.985,82.682,0.72254,152.46,160.06,0.094624
163.55,151.58,0.29349,158.21,163.89,94.837,82.078,0.72455,162.42,163.75,0.10106
169.83,158.1,0.29661,158.27,164.54,94.716,81.578,0.72653,170.65,167.03,0.10645
175,163.55,0.29922,158.38,165.24,94.625,81.181,0.7284,177.22,169.89,0.11084
179.09,167.98,0.30139,158.54,165.95,94.561,80.883,0.73014,182.25,172.33,0.11427
182.13,171.51,0.30316,158.73,166.62,94.524,80.678,0.7317,185.88,174.35,0.11682
184.17,174.22,0.30461,158.93,167.24,94.513,80.558,0.73303,188.26,175.98,0.11859
185.28,176.22,0.30582,159.12,167.77,94.523,80.512,0.73411,189.56,177.25,0.11966
185.53,177.6,0.30686,159.29,168.2,94.552,80.53,0.73491,189.98,178.19,0.12015
184.98,178.46,0.3078,159.42,168.49,94.596,80.6,0.7354,189.67,178.83,0.12014
183.7,178.86,0.30871,159.49,168.65,94.65,80.711,0.73559,188.8,179.22,0.11974
181.76,178.86,0.30962,159.5,168.65,94.713,80.851,0.73545,187.53,179.39,0.11904
179.23,178.48,0.31059,159.44,168.5,94.779,81.009,0.73499,186,179.4,0.11811
176.17,177.74,0.31165,159.3,168.19,94.847,81.177,0.73422,184.33,179.26,0.11702
172.62,176.63,0.31281,159.08,167.74,94.914,81.346,0.73314,182.62,179.02,0.11584
168.65,175.13,0.31408,158.78,167.14,94.978,81.508,0.73178,180.95,178.72,0.11462
164.28,173.21,0.31545,158.41,166.41,95.038,81.658,0.73016,179.39,178.36,0.11339
159.57,170.82,0.31691,157.98,165.57,95.093,81.792,0.72831,177.98,177.98,0.11219
154.55,167.94,0.31842,157.49,164.63,95.143,81.907,0.72627,176.76,177.59,0.11105
149.25,164.52,0.31996,156.96,163.62,95.189,82.001,0.72408,175.73,177.21,0.10996
