18.438,22.61,0.21501,168.54,160.87,99.292,80.234,0.66653,174.39,174.29,0.12392
18.481,22.718,0.21443,168.43,160.81,99.268,80.203,0.66645,174.37,174.28,0.12397
18.523,22.827,0.21385,168.31,160.75,99.24,80.168,0.66637,174.35,174.27,0.12403
18.565,22.938,0.21327,168.2,160.69,99.207,80.129,0.6663,174.33,174.27,0.12408
18.605,23.048,0.2127,168.09,160.63,99.169,80.085,0.66622,174.31,174.26,0.12414
18.645,23.157,0.21215,167.97,160.57,99.125,80.037,0.66615,174.29,174.25,0.1242
18.682,23.263,0.21161,167.85,160.51,99.075,79.984,0.66609,174.26,174.25,0.12425
18.717,23.364,0.2111,167.74,160.44,99.019,79.925,0.66604,174.24,174.24,0.1243
18.75,23.459,0.21062,167.63,160.37,98.958,79.863,0.66599,174.22,174.24,0.12435
18.779,23.546,0.21016,167.51,160.3,98.893,79.797,0.66594,174.2,174.23,0.1244
18.805,23.623,0.20974,167.41,160.23,98.823,79.727,0.66591,174.17,174.23,0.12445
18.828,23.69,0.20935,167.3,160.15,98.75,79.655,0.66587,174.15,174.22,0.1245
18.848,23.745,0.20899,167.2,160.06,98.676,79.583,0.66584,174.13,174.22,0.12454
18.866,23.787,0.20867,167.11,159.97,98.6,79.51,0.66582,174.11,174.22,0.12458
18.881,23.815,0.20839,167.02,159.87,98.525,79.438,0.66579,174.1,174.21,0.12461
18.893,23.829,0.20816,166.94,159.77,98.452,79.369,0.66576,174.08,174.21,0.12464
18.904,23.83,0.20796,166.87,159.66,98.383,79.304,0.66572,174.07,174.21,0.12467
18.914,23.818,0.20781,166.8,159.54,98.318,79.244,0.66568,174.06,174.2,0.1247
18.922,23.794,0.2077,166.74,159.42,98.259,79.19,0.66563,174.05,174.2,0.12472
18.93,23.759,0.20764,166.69,159.3,98.207,79.142,0.66556,174.05,174.2,0.12474
18.937,23.714,0.20761,166.64,159.18,98.162,79.102,0.66548,174.05,174.19,0.12475
18.943,23.661,0.20762,166.6,159.06,98.126,79.07,0.66539,174.05,174.19,0.12477
18.949,23.601,0.20766,166.57,158.95,98.097,79.046,0.66528,174.06,174.19,0.12478
18.954,23.537,0.20771,166.54,158.84,98.077,79.031,0.66517,174.06,174.19,0.12478
18.958,23.469,0.20777,166.51,158.74,98.066,79.024,0.66504,174.07,174.18,0.12478
18.961,23.4,0.20784,166.5,158.65,98.062,79.025,0.6649,174.09,174.18,0.12478
18.962,23.329,0.2079,166.49,158.57,98.065,79.033,0.66476,174.1,174.18,0.12478
18.962,23.26,0.20796,166.48,158.5,98.076,79.049,0.66462,174.11,174.18,0.12478
18.958,23.191,0.208,166.47,158.44,98.092,79.072,0.66449,174.12,174.19,0.12477
