-2.435,13.479,0.38944,136.04,60.784,90.53,85.597,0.49324,175.98,175.23,0.13663
-4.9446,14.24,0.38876,138.74,59.933,90.07,85.074,0.50594,176.13,175.21,0.13753
-7.4341,15.046,0.38806,141.41,59.122,89.623,84.565,0.51833,176.27,175.19,0.13844
-9.8708,15.894,0.38736,144.01,58.372,89.199,84.078,0.53018,176.4,175.18,0.13933
-12.223,16.781,0.38668,146.47,57.702,88.808,83.622,0.54127,176.51,175.16,0.14021
-14.461,17.697,0.38601,148.77,57.122,88.458,83.206,0.55138,176.61,175.15,0.14106
-16.556,18.628,0.38538,150.87,56.636,88.155,82.835,0.56038,176.7,175.14,0.14187
-18.484,19.556,0.3848,152.75,56.244,87.902,82.516,0.56812,176.77,175.13,0.14263
-20.224,20.459,0.38426,154.39,55.937,87.703,82.252,0.57453,176.84,175.13,0.14334
-21.759,21.311,0.38378,155.78,55.705,87.559,82.045,0.57957,176.9,175.13,0.14399
-23.076,22.085,0.38336,156.92,55.533,87.468,81.896,0.58325,176.96,175.14,0.14458
-24.169,22.755,0.38301,157.82,55.406,87.428,81.805,0.5856,177.02,175.15,0.14509
-25.036,23.292,0.38271,158.49,55.311,87.436,81.768,0.58669,177.07,175.17,0.14555
-25.679,23.673,0.38248,158.94,55.242,87.488,81.783,0.58661,177.14,175.19,0.14593
-26.106,23.878,0.38231,159.19,55.194,87.581,81.846,0.58547,177.2,175.22,0.14625
-26.33,23.891,0.3822,159.26,55.174,87.711,81.951,0.58339,177.28,175.25,0.14651
-26.364,23.701,0.38213,159.18,55.196,87.871,82.093,0.58052,177.36,175.29,0.14671
-26.228,23.304,0.38211,158.95,55.281,88.057,82.266,0.57698,177.44,175.34,0.14686
-25.941,22.701,0.38213,158.6,55.459,88.265,82.463,0.57294,177.53,175.38,0.14695
-25.523,21.901,0.38218,158.14,55.769,88.487,82.677,0.56855,177.63,175.43,0.14701
-24.997,20.917,0.38226,157.59,56.251,88.719,82.902,0.56396,177.72,175.48,0.14704
-24.383,19.768,0.38236,156.96,56.953,88.955,83.13,0.55934,177.81,175.54,0.14704
-23.699,18.477,0.38247,156.26,57.921,89.189,83.357,0.55484,177.9,175.59,0.14703
-22.965,17.072,0.38259,155.51,59.199,89.415,83.577,0.55062,177.98,175.64,0.14701
-22.195,15.583,0.38271,154.7,60.827,89.629,83.785,0.54684,178.05,175.68,0.14699
-21.402,14.041,0.38284,153.85,62.837,89.826,83.978,0.54364,178.11,175.72,0.14698
-20.596,12.482,0.38298,152.96,65.25,90.002,84.154,0.54115,178.15,175.76,0.14699
-19.785,10.937,0.38312,152.05,68.076,90.154,84.312,0.5395,178.18,175.8,0.14702
-18.972,9.4393,0.38326,151.12,71.308,90.28,84.451,0.53881,178.19,175.82,0.14708
-18.16,8.0189,0.3834,150.18,74.925,90.381,84.573,0.53914,178.19,175.85,0.14716
-17.347,6.7027,0.38355,149.24,78.889,90.455,84.677,0.54057,178.16,175.86,0.14726
-16.53,5.5131,0.38371,148.32,83.148,90.506,84.766,0.54311,178.13,175.87,0.1474
-15.707,4.4674,0.38387,147.42,87.639,90.534,84.842,0.54676,178.08,175.87,0.14756
-14.872,3.5771,0.38404,146.57,92.287,90.543,84.906,0.55146,178.02,175.87,0.14774
